filename,duration
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/Luke_7-29.wav,8.36
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/Zechariah_10-10.wav,11.02
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/Matt_10-3.wav,8.57
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/Luke_18-24.wav,8.18
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/Jonah_1-2.wav,6.79
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/Job_14-19.wav,7.68
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/Luke_10-32.wav,6.35
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/Kings(1)_9-8.wav,10.84
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/Samuel(1)_18-21.wav,14.16
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/Psalm_139-2.wav,5.33
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/John_3-16.wav,8.36
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/Numbers_35-14.wav,8.05
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/Kings(2)_11-14.wav,16.01
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/Philippians_3-9.wav,11.0
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/Exodus_29-3.wav,5.75
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/Prov_8-5.wav,5.36
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/Jeremiah_44-17.wav,21.5
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/Chronicles(1)_9-22.wav,12.56
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/Ecclesiastes_4-3.wav,7.58
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/Luke_19-10.wav,4.0
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/Leviticus_17-10.wav,13.4
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/Job_21-15.wav,5.85
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/Chronicles(2)_29-17.wav,15.46
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/Lamentations_2-16.wav,12.83
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/Jeremiah_16-3.wav,12.98
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/Ezekiel_6-5.wav,7.39
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/Kings(2)_23-6.wav,13.64
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/James_5-19.wav,4.78
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/Genesis_22-12.wav,12.7
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/Genesis_22-24.wav,8.67
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/Genesis_49-21.wav,4.99
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/Psalm_25-18.wav,4.78
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/Numbers_8-13.wav,6.64
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/Romans_10-8.wav,6.74
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/Nehemiah_10-26.wav,2.22
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/Romans_3-20.wav,7.16
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/Philemon_1-7.wav,6.82
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/Matt_13-27.wav,7.84
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/Kings(2)_4-2.wav,10.68
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/Ezekiel_19-10.wav,9.87
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/Joshua_7-19.wav,12.25
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/Numbers_13-7.wav,4.49
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/Psalm_4-4.wav,5.54
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/Ezekiel_27-36.wav,8.96
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/John_5-43.wav,6.56
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/Genesis_21-4.wav,6.14
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/Daniel_2-14.wav,9.27
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/Samuel(1)_17-47.wav,9.77
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/Leviticus_10-4.wav,11.13
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/Titus_1-2.wav,5.9
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/Samuel(2)_3-24.wav,9.3
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/Mark_2-15.wav,10.76
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/Deuteronomy_32-24.wav,12.12
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/Job_38-24.wav,5.56
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/Kings(1)_20-18.wav,7.58
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/Job_18-21.wav,7.55
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/Chronicles(2)_1-5.wav,11.78
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/Chronicles(2)_18-13.wav,6.5
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/Nahum_3-8.wav,10.19
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/Chronicles(1)_22-12.wav,8.8
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/Luke_1-75.wav,4.26
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/Corinthians(1)_2-11.wav,9.3
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/Matt_16-5.wav,4.02
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/Ezekiel_30-5.wav,10.34
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/Matt_17-21.wav,4.02
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/Genesis_12-1.wav,9.98
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/Deuteronomy_4-2.wav,9.09
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/Psalm_105-17.wav,3.81
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/Psalm_6-9.wav,4.78
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/Kings(2)_9-15.wav,17.06
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/Ezekiel_31-17.wav,10.53
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/Leviticus_8-29.wav,9.69
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/Chronicles(1)_29-20.wav,13.58
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/Isaiah_28-23.wav,4.55
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/Luke_22-5.wav,3.11
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/Luke_7-11.wav,7.73
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/Isaiah_57-2.wav,6.69
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/Peter(1)_5-9.wav,7.13
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/Ezekiel_12-20.wav,8.44
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/Isaiah_13-11.wav,11.28
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/Leviticus_9-11.wav,3.87
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/Prov_25-9.wav,4.49
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/Chronicles(1)_9-33.wav,10.61
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/Exodus_25-40.wav,6.77
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/Job_3-15.wav,4.44
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/Samuel(2)_8-14.wav,11.31
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/Hebrews_7-5.wav,11.13
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/Hosea_7-12.wav,8.72
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/Mark_4-24.wav,8.31
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/Exodus_8-16.wav,10.81
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/Samuel(2)_15-28.wav,5.96
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/Samuel(1)_2-8.wav,13.79
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/Judges_6-9.wav,8.96
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/Ezekiel_28-1.wav,3.45
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/Romans_1-23.wav,8.96
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/Samuel(1)_17-15.wav,5.62
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/Psalm_147-8.wav,6.74
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/Jeremiah_3-3.wav,9.25
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/John_12-37.wav,4.91
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/Kings(2)_11-1.wav,8.44
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/Ezekiel_34-4.wav,17.63
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/Job_33-9.wav,6.48
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/Numbers_7-46.wav,2.48
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/Isaiah_17-5.wav,10.61
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/Thessalonians(2)_3-16.wav,6.82
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/Luke_11-43.wav,6.5
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/Leviticus_16-12.wav,10.55
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/Joshua_8-6.wav,8.86
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/Job_42-11.wav,19.62
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/Revelation_8-13.wav,13.69
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/Psalm_132-9.wav,5.07
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/Samuel(1)_25-33.wav,8.65
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/Deuteronomy_18-14.wav,11.81
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/Exodus_36-5.wav,7.52
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/Amos_4-9.wav,11.57
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/Leviticus_26-19.wav,7.52
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/Leviticus_18-29.wav,8.02
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/Joshua_2-24.wav,11.83
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/Luke_16-1.wav,10.87
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/Jeremiah_42-22.wav,11.65
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/Jeremiah_25-13.wav,10.89
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/Galatians_3-12.wav,4.47
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/Ezra_10-4.wav,6.35
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/Genesis_5-22.wav,7.65
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/Matt_24-10.wav,5.04
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/Kings(1)_13-29.wav,10.5
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/Ezekiel_12-24.wav,6.27
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/Exodus_28-9.wav,5.96
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/Psalm_73-21.wav,3.84
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/Psalm_77-19.wav,6.03
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/Esther_1-19.wav,18.78
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/John_10-38.wav,8.99
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/Ezra_2-31.wav,4.75
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/Deuteronomy_30-7.wav,7.37
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/Acts_7-43.wav,9.06
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/Kings(1)_1-37.wav,8.36
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/Philippians_1-7.wav,12.77
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/Song_of_Solomon_1-6.wav,12.07
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/Genesis_36-42.wav,3.94
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/Daniel_8-2.wav,12.09
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/Ezekiel_34-2.wav,15.28
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/Psalm_76-6.wav,5.3
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/Job_37-10.wav,5.17
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/Jeremiah_6-20.wav,11.99
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/Joshua_17-8.wav,6.77
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/Corinthians(2)_3-18.wav,11.49
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/Job_28-7.wav,5.54
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/Job_32-5.wav,6.11
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/Samuel(1)_28-14.wav,12.64
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/Acts_17-22.wav,7.63
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/Genesis_12-17.wav,6.71
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/Samuel(1)_19-6.wav,8.49
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/Revelation_6-16.wav,7.52
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/Ezekiel_18-30.wav,12.33
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/Nahum_3-14.wav,7.6
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/Kings(2)_13-23.wav,12.77
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/Ezekiel_40-35.wav,4.73
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/Luke_11-54.wav,5.98
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/Chronicles(1)_27-8.wav,7.68
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/Chronicles(1)_6-39.wav,7.08
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/Ruth_2-3.wav,9.3
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/Exodus_12-30.wav,10.03
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/Job_40-8.wav,5.41
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/Daniel_2-32.wav,8.83
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/Deuteronomy_5-18.wav,2.35
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/Acts_26-13.wav,7.18
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/Joshua_23-3.wav,8.44
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/Nehemiah_3-8.wav,11.96
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/Colossians_1-8.wav,3.58
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/Matt_26-66.wav,4.28
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/Chronicles(1)_1-17.wav,11.57
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/Mark_2-27.wav,5.12
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/Isaiah_65-11.wav,9.51
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/Ezekiel_4-13.wav,7.26
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/Psalm_97-9.wav,5.9
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/Psalm_109-27.wav,4.02
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/Ezra_9-1.wav,22.31
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/Timothy(2)_2-14.wav,8.93
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/Chronicles(2)_13-18.wav,9.22
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/Chronicles(1)_6-55.wav,4.96
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/Prov_25-6.wav,5.41
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/John_2-19.wav,5.93
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/Exodus_34-1.wav,8.91
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/Timothy(1)_5-13.wav,10.03
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/Acts_8-20.wav,7.39
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/Malachi_1-3.wav,7.03
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/Prov_12-14.wav,7.97
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/Chronicles(1)_17-5.wav,9.72
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/Corinthians(1)_15-15.wav,10.37
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/Deuteronomy_19-17.wav,9.85
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/Hosea_13-11.wav,4.91
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/Isaiah_60-9.wav,15.83
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/Prov_26-11.wav,5.98
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/Chronicles(1)_25-27.wav,4.75
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/Deuteronomy_28-22.wav,12.49
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/Thessalonians(1)_5-24.wav,3.53
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/Luke_23-20.wav,3.27
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/Kings(1)_22-51.wav,11.1
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/Mark_12-33.wav,12.28
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/Job_31-19.wav,5.54
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/Revelation_4-1.wav,13.35
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/John_11-20.wav,6.56
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/Corinthians(1)_15-52.wav,8.99
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/John(3)_1-13.wav,5.49
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/Jeremiah_16-5.wav,14.34
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/Ezra_2-46.wav,4.83
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/Numbers_10-30.wav,5.72
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/Ezekiel_14-20.wav,11.18
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/Acts_11-23.wav,8.07
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/Acts_19-7.wav,2.46
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/Psalm_119-146.wav,4.05
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/Isaiah_7-24.wav,6.27
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/Isaiah_3-25.wav,4.55
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/Luke_6-41.wav,6.53
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/Jeremiah_34-8.wav,11.44
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/Psalm_150-2.wav,5.3
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/Kings(1)_5-18.wav,9.67
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/Isaiah_10-31.wav,5.43
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/Jeremiah_36-21.wav,13.14
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/Deuteronomy_20-12.wav,6.71
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/Samuel(1)_24-22.wav,8.2
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/Genesis_8-9.wav,12.17
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/Leviticus_16-27.wav,14.29
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/Jeremiah_14-20.wav,7.0
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/Genesis_50-4.wav,11.1
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/Revelation_1-18.wav,7.52
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/Isaiah_57-3.wav,6.11
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/Peter(1)_2-23.wav,8.86
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/Samuel(2)_3-13.wav,11.89
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/Numbers_33-6.wav,5.46
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/Prov_31-6.wav,5.62
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/Acts_18-27.wav,10.16
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/Nehemiah_12-23.wav,9.51
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/Kings(2)_6-11.wav,10.24
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/Psalm_104-2.wav,5.54
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/Corinthians(1)_1-17.wav,8.41
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/Acts_3-21.wav,7.76
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/Psalm_119-166.wav,4.36
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/Numbers_15-24.wav,18.94
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/Peter(2)__1-11.wav,7.26
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/Genesis_36-10.wav,9.35
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/Samuel(1)_20-18.wav,7.37
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/Genesis_41-19.wav,9.35
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/Timothy(1)_3-11.wav,6.56
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/Chronicles(1)_9-27.wav,8.62
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/Samuel(1)_18-16.wav,5.41
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/Luke_22-38.wav,6.5
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/Jeremiah_25-3.wav,16.64
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/Luke_9-36.wav,9.09
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/Luke_19-30.wav,9.85
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/Mark_2-11.wav,4.36
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/John(1)_3-24.wav,10.11
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/Ezra_2-16.wav,3.94
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/Samuel(2)_15-1.wav,7.26
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/Hebrews_13-8.wav,4.6
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/Exodus_10-16.wav,8.83
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/Acts_11-29.wav,5.64
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/Psalm_49-4.wav,4.73
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/Timothy(2)_2-19.wav,11.78
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/Job_31-28.wav,6.9
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/Psalm_6-5.wav,5.46
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/Matt_25-32.wav,7.63
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/Chronicles(2)_30-22.wav,16.04
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/Job_24-8.wav,5.75
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/Ezekiel_37-4.wav,8.07
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/Genesis_27-1.wav,12.88
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/Numbers_15-11.wav,6.35
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/Isaiah_55-3.wav,9.67
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/Esther_8-13.wav,11.57
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/Chronicles(1)_25-6.wav,13.48
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/Ezra_7-1.wav,10.87
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/John_9-2.wav,6.37
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/Romans_9-8.wav,6.84
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/Matt_4-4.wav,8.41
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/Deuteronomy_22-27.wav,6.35
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/Job_34-34.wav,4.7
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/Chronicles(2)_20-20.wav,19.91
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/Luke_7-4.wav,5.46
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/Samuel(1)_16-14.wav,6.37
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/Ecclesiastes_3-22.wav,10.89
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/Corinthians(2)_2-7.wav,8.52
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/Kings(1)_16-15.wav,10.53
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/Psalm_89-28.wav,5.83
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/Matt_11-22.wav,5.83
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/Daniel_2-44.wav,16.01
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/Genesis_3-8.wav,10.76
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/Romans_12-6.wav,7.73
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/Kings(1)_18-46.wav,8.46
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/Isaiah_19-4.wav,8.62
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/Isaiah_42-21.wav,6.16
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/Song_of_Solomon_7-3.wav,4.49
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/Psalm_76-9.wav,4.39
/app/chris/flowtron/tacotron2/waveglow/data/bible_data/train/Isaiah_7-7.wav,5.96
